MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
70269800	SLD	485000	485000	9/29/2005	12/5/2005		22	22	4 PIGEON ROAD	Woburn	MA	01801		3	2	2200	38	10575	Tony Viscione	Prudential Classic Homes	(978) 663-5092	Call List Office, Lock Box, Go Direct, Sign	INCREDIBLE SPLIT ENTRY HOME LOCATED ON A CUL-DE-SAC AND MINUTES TO RT. 93  AND 128 A COMMUTERS DREAM. This home has many features such as Vinyl Siding, 2 full updated Baths with the lower level that has a full size Jacuzzi Tub. Huge Office, Inground Pool with Patio. Intercom and TV Monitoring system thru out the house. Large family room with a beautiful Fireplace. Wall to Wall mirrors in living room and family room. Inlaw potential for future use. A must see.	Split Entry	1	1	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Patio, Pool - Inground, Gutters, Storage Shed, Screens, Fenced Yard;Insulation:Full, Fiberglass;Electric:200 Amps;Interior Features:Security System, Cable Available, Intercom;Hot Water:Oil, Tank;	SF	PIGEON ROAD	4	4	http://media.mlspin.com/photo.aspx?mls=70269800	
70217759	SLD	439900	440000	6/29/2005	12/7/2005		43	43	9 AG Pernokas Drive	Woburn	MA	01801		3	2	1296	20	12101	Bob Cuozzo	CENTURY 21 Crowley	(781) 933-0005	Call List Office, Lock Box, Key in Office, Appointment Required, Sign	Lovely three bedroom ranch features fireplace living room, central air, dining room with sliders to oversized deck.  Master bedroom with full bath.  Lower level has great potential to be finished for additional living space.  Two car garage, fenced yard, on a nicely landscaped lot.  Great neighborhood in a convenient location to major routes.	Ranch	1	2	Forced Air, Oil		Goodyear	Kennedy	WMHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Fenced Yard;Insulation:Full;Electric:--;Interior Features:--;Hot Water:Oil;	SF	AG Pernokas Drive	9	9	http://media.mlspin.com/photo.aspx?mls=70217759	
70256739	SLD	289900	285000	9/8/2005	12/7/2005		70	70	973 Main Street	Woburn	MA	01801		2	1	1184	135	8475	Marcy Ragucci	CENTURY 21 Crowley	(781) 933-0005	Appointment Required, Sign	Commuters dream location!!  This six room, two bedroom Colonial is convenient to busline, major routes and shopping.  Home features new windows, newer furnace, dining room w/built in hutch and a walk up attic.  Great condo alternative.  Being sold in "as is" condition.	Colonial	1	0	Hot Water Baseboard		Altavesta	Kennedy	WMHS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch;Insulation:--;Electric:Circuit Breakers;Interior Features:Walk-up Attic;Hot Water:--;	SF	Main Street	973	973	http://media.mlspin.com/photo.aspx?mls=70256739	
70229762	SLD	389900	384900	7/22/2005	12/14/2005		93	93	9 Utica St	Woburn	MA	01801		3	1.5	1396	80	14000	Patricia Marsh	Realty Executives Marsh & Associates	(781) 935-2626	Call List Office, Call List Agent	Great location!! 3 bedroom,1 1/2 bath Colonial w/covered front  porch and 14,000 sq.ft.lot. Updated kitchen w/cidar maple cabinets,solid surface countertops,stainless steel appliances and ceiling fan.New roof w/architectural shingles,fenced backyard,newer windows. Convenient location. Near major routes,bus and train.Close to Goodyear Elementary school. Owner says "Bring Offers!"$1000 back at closing to Buyer for paint/kit. floor.	Colonial	1	0	Hot Water Baseboard, Oil		Goodyear	Kennedy	Woburn High	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Concrete Block;Construction:Frame;Exterior:Clapboard, Shingles, Wood;Exterior Features:Porch, Patio, Gutters, Fenced Yard;Insulation:Fiberglass;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Utica St	9	9	http://media.mlspin.com/photo.aspx?mls=70229762	
70286696	SLD	424900	406000	10/30/2005	12/15/2005		33	22	69 Elm St	Woburn	MA	01801		4	2	1802	135	12014	Doris Carlson	Century 21 North Shore	(781) 942-2199	Call List Office, Call List Agent, Appointment Required, Sign	Elegant Victorian/Colonial in choice location!! Step into the inviting foyer and you'll see lovely hardwood floors,down the hall you'll find the newer kitchen and the dining room with a built in hutch, in the back of the home there is a 1st floor family room/bedroom. There are 2 newer baths, a cozy den in the basement PLUS a finished walk-up attic w/4th bedroom/office and playroom. The back deck offers privacy and steps down to a fenced in yard. You'll want to call this home!!	Colonial, Victorian	1	1	Forced Air, Humidifier, Oil		Linscott	Kennedy	WHS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Fieldstone;Construction:Frame;Exterior:Aluminum;Exterior Features:Deck, Fenced Yard;Insulation:Unknown;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Oil;	SF	Elm St	69	69	http://media.mlspin.com/photo.aspx?mls=70286696	
70287286	SLD	329900	315000	10/31/2005	12/15/2005		19	19	7 Mill Street	Woburn	MA	01801		2	1	99999	65	15008	Nancy O'Herron	Coldwell Banker Residential Brokerage - Winchester	(781) 729-7290	Call List Office, Lock Box	Located on a good-sized lot on a side street, this home has potential---currently, the second floor is not finished. Close to shopping and major commuting routes, this is an opportunity for someone to start small and finish big! Be in for the holidays and the second snowfall.	Colonial	1	1	Oil				Woburn	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Compactor, Microwave, Refrigerator, Freezer, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Asbestos;Exterior Features:Deck, Gutters;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Walk-up Attic;Hot Water:Oil, Tank;	SF	Mill Street	7	7	http://media.mlspin.com/photo.aspx?mls=70287286	
70263054	SLD	379900	360000	9/19/2005	12/20/2005		58	58	29 Buckman Street	Woburn	MA	01801		3	1.5	910	30	14373	Mary Lou Doyle	Coldwell Banker Residential Brokerage - Stoneham	(781) 438-7600	Call List Office, Lock Box, Appointment Required, Sign	Move in condition! 3 bedroom, 1.5 bath raised ranch on quiet side street in Horn Pond area close to Winchester line.  Newly painted interior and new berber carpeting.  Cathedral ceilings in kitchen and livingroom and open floor plan give this property a very spacious feel. Slider from kitchen leads to deck and patio with stone hearth and pizza oven. Private yard with view of Horn Pond at rear. Walking distance to commuter rail and town center. Easy access to 93/95/128.	Raised Ranch	2	1	Hot Water Baseboard					Basement:No;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl, Brick;Exterior Features:Deck, Patio;Insulation:--;Electric:--;Interior Features:--;Hot Water:Oil;	SF	Buckman Street	29	29	http://media.mlspin.com/photo.aspx?mls=70263054	
70287042	SLD	299900	298500	10/31/2005	12/20/2005		11	11	11 West St	Woburn	MA	01801		3	1	1414	85	9600	Lisa Santos	Carlson GMAC Real Estate	(508) 481-7880	Call List Agent, Lock Box, Go Direct	Vintage charmer! Spacious circa 1930 colonial offers intrinsic warmth, hardwd floors, built-ins, sweeping enclosed veranda & a multi season porch w/woodland views... A great 1st time buyer oppty w/ has lots of potential, it looks for your ideas...Look to the Large attic bedroom for that future master suite!  Close to major routes & shopping, yet enjoying a quiet neighborhood knoll w/mature plantings! Be in for the holidays, your Christmas tree will fit right into the front parlor!	Colonial	1	1	Hot Water Baseboard, Gas					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Wall Oven, Countertop Range;Foundation:Fieldstone;Construction:Frame;Exterior:Asbestos;Exterior Features:Porch - Enclosed;Insulation:--;Electric:Fuses;Interior Features:--;Hot Water:--;	SF	West St	11	11	http://media.mlspin.com/photo.aspx?mls=70287042	
70273790	SLD	589900	570000	10/6/2005	12/27/2005		8	8	10 Gettysburg Street	Woburn	MA	01801		4	2	0	51	20167	Norma Osgood	Prudential Preferred Realty	(781) 933-7200	Call List Office, Lock Box	STUNNING 9 ROOM SE ON 20,000 SF LOT. BEAUTIFUL DECK OVERLOOKING NEW PATIO, PRIVATE SETTING, POSSIBLE  FAMILY UNIT ON LOWER LEVEL. GAS FIRE PLACE IN FIRST FLOOR FAMILY ROOM. CEBTRAL AIR ON FIRST FLOOR	Split Entry	1	2	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Patio, Sprinkler System;Insulation:--;Electric:Circuit Breakers;Interior Features:Security System;Hot Water:Natural Gas;	SF	Gettysburg Street	10	10	http://media.mlspin.com/photo.aspx?mls=70273790	
70290364	SLD	309000	314000	11/6/2005	12/27/2005		9	9	31 RICHARDS CIRCLE	Woburn	MA	01801		4	1	1290	62	7454	Dan O Connell	RE/MAX Prestige	(978) 957-1700	Call List Office, Lock Box, Sign	Very neat low maintenance cape in great condition. Recently updated bath and kitchen add to the value of the home. Inside needs to be seen to appreciate the true value of this home. Motivated Seller says bring offers!!!	Cape	1	0	Central Heat, Hot Water Radiators, Gas					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Storage Shed;Insulation:--;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	RICHARDS CIRCLE	31	31	http://media.mlspin.com/photo.aspx?mls=70290364	
70268102	SLD	454900	425000	9/27/2005	12/29/2005		71	71	7 Briscoe St	Woburn	MA	01801		3	1.5	0	51	15096	Timothy Delaney	CENTURY 21 Crowley	(781) 933-0005	Call List Office, Appointment Required, Sign	Eight room, 3/4 bedroom Cape on cul de sac in great westside neighborhood.   Home features a nice size eat in kitchen leads to sunroom with cathedral ceilings, fireplace living room, formal dining room, hardwood floors and lower level family room.   Quiet location near new Reeves Elementary School!!	Cape	1	0	Hot Water Baseboard, Oil		Reeves	Joyce	WMHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Storage Shed;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Briscoe St	7	7	http://media.mlspin.com/photo.aspx?mls=70268102	
70273393	SLD	399900	385000	10/3/2005	12/29/2005		48	48	266 Cambridge Rd	Woburn	MA	01801		3	2	1591	27	12095	Tammy Irrera	Carlson GMAC Real Estate	(781) 942-1500	Call List Office, Appointment Required	Tremendous value near the Winchester line!  Updated and spacious Cape style home in private setting. First floor features hardwood flooring throughout. Newer fully applianced gourmet kitchen features center island with cherry finished birch cabinets. Front entry and first floor bath tiled with beautiful Brazilian slate.  Second floor features spacious front to back master bedroom, 2nd bedroom,home office and full bath w/jacuzzi tub.  One car garage. Room available for finishing in the basement.	Cape	1	1	Hot Water Baseboard, Oil, Extra Flue					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Disposal, Microwave, Countertop Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Storage Shed, Screens;Insulation:Full, Fiberglass, Blown In, Styrofoam, Mixed;Electric:Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Oil, Tankless;	SF	Cambridge Rd	266	266	http://media.mlspin.com/photo.aspx?mls=70273393	
70289950	SLD	419000	406000	11/4/2005	1/6/2006		89	25	10 Sunset Avenue	Woburn	MA	01801		3	2	2500	31	7720	Connie Aliberti	Century 21 Fortin	(781) 729-7777	Call List Office, Lock Box, Appointment Required	This custom 8 room, 3 bedroom, 2 bath over sized split entry/raised ranch has much to offer! Features include beautiful open floor plan with breakfast bar leading to dining room, cathedral ceilings, large brick fireplace, bow window in living room and 2 nicely tiled full baths.  Lower level has bedroom , family room, with woodburning stove that can heat the entire house!  Great wet bar for entertaining. This property has had one owner.  Ready for you to move right in!	Split Entry	2	1	Forced Air, Oil			John F. Kennedy	Woburn H.S.	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System;Hot Water:Oil, Tank;	SF	Sunset Avenue	10	10	http://media.mlspin.com/photo.aspx?mls=70289950	
70259314	SLD	464900	465000	9/14/2005	1/11/2006		109	76	2 CUTTING AVENUE	Woburn	MA	01801		6	3	2162	30	6565	Karren Shaughnessy	Prudential Preferred Realty	(781) 933-7200	Call List Office, Lock Box	Perfect home for the extended family! Split Entry home with a complete inlaw setup on the 1st level featuring 3 bedrooms,fully applianced eat in kitchen, family room, full bath w/sep laundry area. Main level offers 3 bedrooms, living room, Kitchen w/ sep dining room, laundry area and 2 full baths. 2 sep. driveways, sheds, newer vinyl siding and more. Beautifully maintained home. Located on a dead end street.	Split Entry	2	0	Electric Baseboard					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Modular;Exterior:Vinyl;Exterior Features:Deck, Storage Shed;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Electric;	SF	CUTTING AVENUE	2	2	http://media.mlspin.com/photo.aspx?mls=70259314	
70205935	SLD	439900	437000	6/7/2005	1/13/2006		195	195	57 Forest Park Road	Woburn	MA	01801		4	2	2443	155	16384	Eileen Doherty	CENTURY 21 Crowley	(781) 933-0005	Call List Office, Appointment Required	Charming older Colonial abutting newer subdivision in Central Square.  Home features natural woodwork, dining room with builtin hutch, hardwood floors, wrap around front porch and more!!  Great home for the extended family.  Easy commuter access to major routes and public transportation. Three room inlaw apartment with separate entrance. Seller is seeking offers.	Colonial	1	0	Forced Air, Oil		Wyman	Kennedy	WMHS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch;Insulation:--;Electric:100 Amps;Interior Features:--;Hot Water:--;	SF	Forest Park Road	57	57	http://media.mlspin.com/photo.aspx?mls=70205935	
70283875	SLD	539900	515000	10/25/2005	1/13/2006		41	41	11 Lee Road	Woburn	MA	01801		4	1.5	1700	47	19896	Pam Dooley	Prudential Preferred Realty	(781) 933-7200	Call List Office	West Woburn pristine garrison with attached bright and sunny 3 season room overlooking large backyard. New maple and corian kitchen, hardwood floors throughout and fireplaced family room. Freshly painted interior and finished game room in lower level.  Near new Reeves Elementary school and  located on quiet culdesac on Burlington line.Mint condition move right in to this beautiful home.	Garrison	1	0	Hot Water Baseboard, Gas		Reeves	Joyce Middle		Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Porch, Deck;Insulation:Full;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;	SF	Lee Road	11	11	http://media.mlspin.com/photo.aspx?mls=70283875	
70269546	SLD	414900	390000	9/29/2005	1/18/2006		81	81	10 Highland Ave	Woburn	MA	01801		4	1.5	1800	50	9660	Pam Dooley	Prudential Preferred Realty	(781) 933-7200	Call List Office	Well maintained 4 bedroom garrison colonial with attached 2 car garage and large screened porch.  Hardwood floors throughout, front to back livingroom with fireplace.  Beautiful level yard on culdesac.  Partly finished basement with fireplace.	Garrison	1	2	Electric Baseboard					Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch;Insulation:Full;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;	SF	Highland Ave	10	10	http://media.mlspin.com/photo.aspx?mls=70269546	
70303438	SLD	439000	425000	12/9/2005	1/19/2006		5	3	188 Mishawum Rd	Woburn	MA	01801		4	1.5	2159	60	12338	Michael P. Gelinas	John White, Jr.	(781) 863-0711	--	ALL NEW HARVEY WINDOWS, BEAUTIFUL HARD WOOD FLOORS THROUGH OUT, BOTH BATHS COMPLETELY REMODELED, NEW KITCHEN WITH STAINLESS STEEL APPLIANCES, TILED COUNTERTOPS AND RECESS LIGHTS. BONUS ROOM OFF MASTER BEDROOM-USE AS OFFICE, BEAUTIFUL LIGHTING THROUGH OUT THE HOUSE, NEW INTERIOR DOORS, LOTS OF CLOSET SPACE. BASEMENT HAS 9 FT CEILING. WAYNES COATING IN DINING ROOM & BATHROOMS. A  MUST SEE!	Colonial		0	Hot Water Baseboard, Oil				woburn high sch	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck, Decorative Lighting;Insulation:Full;Electric:220 Volts;Interior Features:--;Hot Water:Oil;	SF	Mishawum Rd	188	188	http://media.mlspin.com/photo.aspx?mls=70303438	
70274873	SLD	339000	329000	10/6/2005	1/23/2006		88	64	30 Locust St	Woburn	MA	01801		3	1.5	963	63	7520	Loraine Murtagh	Coldwell Banker Residential Brokerage - Winchester	(781) 729-7290	Call List Office, Lock Box, Sign	A terrific Ranch with one car garage and large level yard on a pretty, treed street. Fireplaced living room and three bedrooms, all with hardwood, and eat-in kitchen with ceramic tile floor. Bright finished lower-level playroom with half bath, wet bar and pellet stove. Plus a large enclosed breezeway for three season enjoyment and future family room possibilities. Exterior freshly painted; newer gutters.	Ranch	1	1	Hot Water Baseboard, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available, Wetbar;Hot Water:Oil, Tankless;	SF	Locust St	30	30	http://media.mlspin.com/photo.aspx?mls=70274873	
