MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
70289718	SLD	450000	400000	11/4/2005	1/19/2006		46	36	97 Springs Road	Bedford	MA	01730		3	1	1350	87	130680	Charleyne Stumpf	CENTURY 21 Nashoba Associates	(978) 433-8221	Call List Office, Lock Box, Appointment Required, Sign	A great opportunity for the first time home buyer in Bedford.  Purchase a fantastic home at an affordable price today.  The house is set on 3 acres of land.  The neighborhood is conveniently located near routes 62 and 3.  A short walk to bike/jogging trails, shopping and Post Office and just a few minutes drive to schools, restaurants, parks and the highway make this location perfect for anyone aspiring to reside in Bedford.  A Home Warranty transfers with the purchase of this home.	Colonial	1	0	Steam, Oil		Joblane	John Glenn	Bedford High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Poured Concrete, Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck;Insulation:Unknown;Electric:100 Amps;Interior Features:Walk-up Attic;Hot Water:Oil;	SF	Springs Road	97	97	http://media.mlspin.com/photo.aspx?mls=70289718	
70255555	SLD	527900	471500	9/8/2005	1/31/2006		122	123	37 Old Billerica Road	Bedford	MA	01730		4	2	2935	158	36920	Stephen Stratford	Carlson GMAC Real Estate	(781) 861-8100	Call List Agent, Lock Box	A wonderful blend of old & new! Originally a 1 room school built circa 1857, that's been tastefully expanded to provide a full compliment of today's amenities. Lg. E/I kit. w/vaulted ceiling, FR w/beamed ceiling & built-ins opens to deck overlooking beautifully wooded 3/4+ acre parcel. Traditional formal spaces w/LR, DR & library round out 1st floor. 2nd floor has 4 lg. bedrooms & full bath. A very unique opportunity to own a piece of Bedford History!	Colonial	1	2	Electric		Davis/Lane	John Glenn	Bedford	Basement:No;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Wall to Wall Carpet;Appliances:Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tank;	SF	Old Billerica Road	37	37	http://media.mlspin.com/photo.aspx?mls=70255555	
70250854	SLD	619000	600000	8/31/2005	2/10/2006		146	147	7 Maxwell Rd	Bedford	MA	01730		4	2	2080	25	20100	Lauren Tetreault	Coldwell Banker Residential Brokerage - Concord	(978) 369-1000	Call ShowingTime at 888-627-2775	Bedford's Best Buy!  Pretty young hip-roofed split in a terrific location!  Sun splashed spaces and a nice open floor plan offers versatile living space.  Central a/c.  You'll  love the bow window in the the living room, the crisp eat-in kitchen, the dining room with access to a spacious porch & big family room with fireplace. Gorgeous  half acre lot on ended way is beautifully landscaped and planted - 6 zone irrigation system! Pretty HW floors. Impeccably maintained - quick closing possible.	Split Entry	2	1	Forced Air, Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch, Storage Shed, Sprinkler System;Insulation:Full;Electric:220 Volts, Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Electric, Tank;	SF	Maxwell Rd	7	7	http://media.mlspin.com/photo.aspx?mls=70250854	
70276319	SLD	799000	665000	10/11/2005	2/15/2006		240	85	5 Lane Avenue	Bedford	MA	01730		4	2.5	2800	10	34263	David P. Veo	Freedom Development Corporatio	(617) 777-3303	Call List Office	HOME WAS SOLD INCOMPLETE, BUYER TO FINISH.  A blend of past & present, this home combines a historic colonial, relocated to this site, w/a new addition. Family rm opens to dining area and new kitchen w/pantry; an intimate living room w/ round turret & 1st floor laundry. The second floor has 4 bedrooms, including a master suite w/his & her closets, plus 3rd floor bonus room for playroom or office.  New detached 3 car garage has unfinished loft space, perfect for a home business.	Colonial	1	3	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Deck;Insulation:Full;Electric:220 Volts;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;	SF	Lane Avenue	5	5	http://media.mlspin.com/photo.aspx?mls=70276319	
70265343	SLD	479900	470000	9/22/2005	2/28/2006		110	90	109 Page Rd	Bedford	MA	01730		4	1.5	1725	60	32569	Gerard O' Connell	Coldwell Banker Residential Brokerage - Lexington	(781) 862-2600	Call List Agent, Lock Box	Charming  4 bedroom home with lovely gardens.  - screened porch and deck overlook landscaped garden. A Gardener's Paradise. Lovely well maintained home with newer roof, hardwood floors, oversized two car attached garage. Hardwired for the internet. Walk to both Wedgewood Swim Club and Springbrook Park. Fourth bedroom could be office. A Gem!	Ranch	1	2	Forced Air, Oil		Lane/Davis	John Glenn	Bedford	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher, Microwave, Refrigerator, Freezer, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch, Porch - Enclosed, Deck;Insulation:Full, Fiberglass;Electric:220 Volts, Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Page Rd	109	109	http://media.mlspin.com/photo.aspx?mls=70265343	
70325917	SLD	1275000	1200000	2/3/2006	3/13/2006		195	1	34 Robinson Drive	Bedford	MA	01730		4	3.5	3800	10	40013	Janet Terzano	The Higgins Group REALTORS®	(781) 862-1700	Call List Agent, Accompanied Showings	21st Century Contemporary Colonial 30 minutes from Boston/Cambridge in "Page Hill". A neighborhood of luxury new homes in historic Bedford. A finely crafted residence with top of the line cherry/granite kitchen, front & back staircases, super master suite, library.	Colonial	1	3	Central Heat, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Deck;Insulation:--;Electric:Circuit Breakers;Interior Features:Central Vacuum, Security System;Hot Water:--;	SF	Robinson Drive	34	34	http://media.mlspin.com/photo.aspx?mls=70325917	
70324866	SLD	544900	510000	2/2/2006	3/15/2006		255	14	89 Concord Road	Bedford	MA	01730		4	2	2028	44	31630	Mindy Alperin	RE/MAX Walden Country, Inc.	(781) 275-7777	Call List Office, Call List Agent, Lock Box, Appointment Required, Sign	Garrison Colonial with fireplace in the front to back livingroom. Home boasts four large bedrooms.  Ideally located near the Middle School and High School. Familyroom plus sunroom, exercise & Jacauzzi room. All new windows and newer roof.  Beautifully landscaped property, partly fenced.	Colonial, Garrison	1	2	Central Heat, Oil, Electric		ALL	John Glenn	Bedford	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Fenced Yard;Insulation:Full, Fiberglass;Electric:220 Volts;Interior Features:--;Hot Water:Electric, Separate Booster;	SF	Concord Road	89	89	http://media.mlspin.com/photo.aspx?mls=70324866	
70312768	SLD	450000	435000	1/10/2006	3/27/2006		118	46	98 FLETCHER ROAD	Bedford	MA	01730		3	2	1729	64	10300	Debbie Spencer	RE/MAX Walden Country, Inc.	(781) 861-7300	Call ShowingTime at 888-627-2775	Open the front door to this impeccably maintained and updated Ranch in the heart of Bedford center.  This home's appealing and functional floor plan features a fabulous 18 x 17 step down first floor family room with French doors that open to a fireplaced living room.  Tastefully updated and surprisingly spacious, this home also offers Corian countertops in the kitchen and a dining area with a door to the rear deck to enjoy the professionally landscpaed yard with in-ground sprinklers.	Ranch	1	1	Forced Air, Oil		Davis/ Lane	John Glenn	Bedford	Basement:No;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet;Appliances:Wall Oven, Microwave;Foundation:Slab;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Professional Landscaping, Sprinkler System, Satellite Dish;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Electric, Tank;	SF	FLETCHER ROAD	98	98	http://media.mlspin.com/photo.aspx?mls=70312768	
70237414	SLD	399000	380000	8/5/2005	3/28/2006		139	107	14 PINE STREET	Bedford	MA	01730		3	1	1156	60	20100	Frank Chen	Good School Realty, Inc.	(781) 274-7300	Lock Box, Call ShowingTime at 888-627-2775	Also market as land (MLS #70215851). To be sold in "As Is" condition. Pre-approval letter required. Although being marketed in As Is condition, the house is actually in decent shape and could be a cozy home with some minor renovations and also has a lot of potential. Basement with a fireplace could be finished as good quality living space. Expansion in the back or on the side could make a wonder one-floor living house.	Ranch	1	1	Central Heat		DAVIS/LANE	BEDFORD	BEDFORD	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck;Insulation:Full;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;	SF	PINE STREET	14	14	http://media.mlspin.com/photo.aspx?mls=70237414	
70183981	SLD	799900	799900	5/2/2005	3/30/2006		162	162	46 LIBERTY ROAD	Bedford	MA	01730		4	2.5	2580	10	16571	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Agent, Lock Box, Appointment Required	CALL OFFICE TO SHOW THIS BEAUTIFUL HOME OR TO GET YOUR INVITATION TO THE GRAND OPENING EVENT ON OCTOBER 1. PRESCOTT FARMS IS BEDFORDS NEWEST AND SOON TO BE MOST DESIRABLE NEIGHBORHOOD COMMUNITY OFFERING 55 CUSTOM DESIGNED AND QUALITY BUILT HOMES BY SYMES DEVELOPMENT! THIS HOUSE IS COMPLETED AND IS READY FOR OCCUPANCY. THE REMAINING LOTS WILL BE CONSTRUCTED IN A PHASED DEVELOPMENT PROCESS BEGINNING THIS FALL AND MARKETING WILL COMMENCE OCTOBER 1. .	Colonial	1	2	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	LIBERTY ROAD	46	46	http://media.mlspin.com/photo.aspx?mls=70183981	
70269184	SLD	799000	790000	9/29/2005	3/31/2006		252	137	141 North Road	Bedford	MA	01730		4	2.5	2500	10	31065	William King	RE/MAX Walden Country, Inc.	(781) 275-7777	Call List Office, Lock Box	New construction by one of the area's finer home builders.  All the amenities and quality that you would find in much higher priced homes.  Fully applianced eat-in kitchen with granite counter top.  Cathedral ceilinged family room with gas log fireplace leading to deck and private back yard. Formal living and dining rooms, 4 bedrooms, 2.5 baths.  Even a study for quiet times.  Central Air. A great value for a new home.	Colonial	1	2	Forced Air, Gas		Davis/Lane	Glenn	Bedford	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Deck, Screens;Insulation:Full, Fiberglass;Electric:110 Volts, 220 Volts, Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:--;	SF	North Road	141	141	http://media.mlspin.com/photo.aspx?mls=70269184	
70275165	SLD	879900	886445	10/8/2005	4/4/2006		3	3	9 LIBERTY ROAD	Bedford	MA	01730		4	2.5	2947	10	16002	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Agent, Lock Box, Appointment Required	PHASE I OF PRESCOTT FARMS, A NEW SYMES NEIGHBORHOOD, IS UNDER CONSTRUCTION OFFERING 55 CUSTOM DESIGNED HOMES WITH 10 GRACIOUS HOUSE PLANS! PHASE I CONSISTS OF 19 HOUSES TO BE BUILT  ON LIBERTY ROAD AND PRESCOTT PLACE. THE HOUSES RANGE FROM 2,580 SQUARE FEET TO MORE THAN 3,400 SQUARE FEET OF QUALITY LIVING. SELECT YOUR LOT AND HOUSE NOW AND WATCH IT BE BUILT FOR SPRING 2006 OCCUPANCY. FOR MORE DETAILS AND FEATURES GO TO WEBSITE (SEE FIRM REMARKS FOR WEB ADDRESS) OR CALL LISTING BROKER.	Colonial	1	2	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	LIBERTY ROAD	9	9	http://media.mlspin.com/photo.aspx?mls=70275165	
70275166	SLD	899900	899900	10/8/2005	4/5/2006		110	111	11 LIBERTY ROAD	Bedford	MA	01730		4	2.5	3296	10	16190	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Agent, Lock Box, Appointment Required	PHASE I OF PRESCOTT FARMS, A NEW SYMES NEIGHBORHOOD, IS UNDER CONSTRUCTION OFFERING 55 CUSTOM DESIGNED HOMES WITH 10 GRACIOUS HOUSE PLANS! PHASE I CONSISTS OF 19 HOUSES TO BE BUILT  ON LIBERTY ROAD AND PRESCOTT PLACE. THE HOUSES RANGE FROM 2,580 SQUARE FEET TO MORE THAN 3,400 SQUARE FEET OF QUALITY LIVING. SELECT YOUR LOT AND HOUSE NOW AND WATCH IT BE BUILT FOR SPRING 2006 OCCUPANCY. FOR MORE DETAILS AND FEATURES GO TO WEBSITE (SEE FIRM REMARKS FOR WEB ADDRESS) OR CALL LISTING BROKER.	Colonial	1	2	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	LIBERTY ROAD	11	11	http://media.mlspin.com/photo.aspx?mls=70275166	
70275163	SLD	839900	849705	10/8/2005	4/6/2006		3	3	17 LIBERTY ROAD	Bedford	MA	01730		4	2.5	2987	10	15010	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Agent, Lock Box, Appointment Required	PHASE I OF PRESCOTT FARMS, A NEW SYMES NEIGHBORHOOD, IS UNDER CONSTRUCTION OFFERING 55 CUSTOM DESIGNED HOMES WITH 10 GRACIOUS HOUSE PLANS! PHASE I CONSISTS OF 19 HOUSES TO BE BUILT  ON LIBERTY ROAD AND PRESCOTT PLACE. THE HOUSES RANGE FROM 2,580 SQUARE FEET TO MORE THAN 3,400 SQUARE FEET OF QUALITY LIVING. SELECT YOUR LOT AND HOUSE NOW AND WATCH IT BE BUILT FOR SPRING 2006 OCCUPANCY. FOR MORE DETAILS AND FEATURES GO TO WEBSITE (SEE FIRM REMARKS FOR WEB ADDRESS) OR CALL LISTING BROKER.	Colonial	1	2	Forced Air, Gas					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	LIBERTY ROAD	17	17	http://media.mlspin.com/photo.aspx?mls=70275163	
70333146	SLD	950000	905000	2/17/2006	4/7/2006		358	5	240 Dudley Road	Bedford	MA	01730		3	2.5	4299	135	188915	Anna Maria Costa	Pinnacle Residential	(781) 235-2880	Call List Agent, Accompanied Showings	Rare opportunity to own an exceptional property in Pickman Estates.Breathtaking 4.3 acre setting w. pastoral and river views abutting conservation land. Long driveway to priv.sited home. Peaceful yet convenient location with potential for horses on land. Home has unique features such as magnificent library. Expansion possibilities.	Antique	1	1	Central Heat, Oil		Davis/Lane		Bedford	Basement:Yes;Fireplaces:2;Roof:--;Floor:Wood, Other (See Remarks);Appliances:--;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard;Exterior Features:Patio, Paddock;Insulation:Unknown;Electric:100 Amps;Interior Features:Security System;Hot Water:--;	SF	Dudley Road	240	240	http://media.mlspin.com/photo.aspx?mls=70333146	
70340945	SLD	525000	526000	3/3/2006	4/11/2006		4	4	77 Wilson Rd	Bedford	MA	01730		3	2	2080	61	41550	Jean Colbath	Realty Executives Metro West	(781) 641-3200	Call List Agent, Lock Box, Appointment Required	CLOSE LEX.LN~GRT.COMMUTE LOC! THE "POTTERY BARN"! WONDERFUL FAM.HOME W/9YR OLD ADDITION ~ CATH.CEIL FAM.RM,CATH.CEIL.MBR & THOUGHTFUL RECONFIGURATION OF SPACE TO CREATE OPTIMUM SPACIOUSNESS & LIGHT.OPEN/BRIGHT FAM.RM.W/SLIDERS TO DECK;OPEN/UPDATED KIT.&DIN.RM;COZY FP/LIV.RM;UPDATED FL.BA; FROM THE FAM.RM~STAIRS TO BRITE/CHEERFUL STUDY/COMPUTER RM & 1/2 BA&LAUND...DAYLITE/WALKOUT..ONE GAR UNDER & HUGE BASMT W/HIGH CEIL.**BONUS DETACHED 2-CAR GAR.~SOLD IN "AS IS" CONDITION. A GEM!	Ranch, Bungalow	1	3	Hot Water Baseboard, Oil		DAVIS/LANE	JOHN GLENN	BEDFORD H.S.	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck;Insulation:Partial;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil, Tank;	SF	Wilson Rd	77	77	http://media.mlspin.com/photo.aspx?mls=70340945	
70323703	SLD	515000	515000	1/31/2006	4/12/2006		3	3	10 Cutler Street	Bedford	MA	01730		3	1.5	1676	38	15265	Gail Busch	Coldwell Banker Residential Brokerage - Bedford	(781) 275-7111	Call List Office, Lock Box, Appointment Required, Sign	Impeccably maintained home tucked away in neighborhood very close to Bedford center with sunny 3 season porch overlooking lovely yard.  This immaculate home offers an eat-in kitchen, both living room & family room with fireplaces, dining room, 2 car garage & walk-out heated utility/workshop room.  Hardwood on the upper level, with 2 rooms used as bedrooms & a 3rd room used as a den/guest room.  A new armoire (included) serves as a closet,unfinished hardwood under carpet. Must see!	Split Entry	2	2	Hot Water Baseboard, Gas		Davis/Lane	John Glenn	Bedford	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch - Enclosed;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tank;	SF	Cutler Street	10	10	http://media.mlspin.com/photo.aspx?mls=70323703	
